,0,1,2,3,4,5,6,7,8
0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,100.83294483360345,19.999999999999943,19.999999999999943,19.999999999999943,20.0,20.0,20.0,20.0,20.0
2,101.59554609012685,20.38138532707751,20.000086005055323,20.00000132638445,20.00000002045573,20.00000000031548,20.00000000000483,20.0,20.0
3,102.35100692170977,20.75936643640165,20.000343097949894,20.00000786350347,20.000000160941,20.000000003093817,20.00000000005707,20.00000000000091,20.0
4,86.47417021461695,21.133971679153888,20.00076937213862,20.000024543670634,20.000000650970833,20.000000015427588,20.00000000033924,20.000000000006935,20.000000000000114
5,70.71623637884773,21.426788376421086,20.001345117524295,20.000055670768234,20.00000184866508,20.000000053043152,20.000000001374644,20.00000000003297,20.000000000000796
6,54.89740373523841,21.63987904953052,20.002033328848597,20.000104421266315,20.00000420605585,20.000000143214265,20.000000004318167,20.000000000118803,20.000000000003297
7,42.3386519171184,21.77442024534355,20.00279771486379,20.000172660331202,20.0000082260741,20.00000032630726,20.000000011298425,20.00000000035243,20.000000000011255
8,33.28452657367916,21.84723611073457,20.003606066576708,20.00026109759068,20.0000144217816,20.00000065595009,20.00000002576587,20.0000000009029,20.000000000032514
9,27.51107008443347,21.875995850746335,20.00443400432505,20.000369541879877,20.000023284434974,20.000001198079985,20.0000000528089,20.00000000206046,20.00000000008299
10,24.19919173605507,21.876987666846787,20.005264870456017,20.000497195570347,20.000035261944163,20.000002029233997,20.0000000994101,20.000000004284573,20.00000000019122
11,22.95295205219628,21.862336111911873,20.006088482942403,20.000642909360863,20.00005074706712,20.000003234438452,20.000000174630372,20.0000000082548,20.000000000405066
12,22.906376202257775,21.84207500746527,20.006899722687308,20.00080538010866,20.00007007324416,20.000004904985417,20.00000028971533,20.000000014923785,20.0000000007999
13,23.34227477819161,21.821968089718382,20.007697092896592,20.00098329242087,20.000093515856292,20.00000713630493,20.000000458130387,20.00000002556925,20.000000001487933
14,24.181441763368525,21.804289392549776,20.00848096102885,20.001175402285185,20.000121296815678,20.000010026057794,20.000000695533004,20.000000041843577,20.00000000262969
15,25.05127803306175,21.790897441972618,20.009252670330397,20.001380574902157,20.000153590691184,20.000013672510477,20.00000101969306,20.0000000658182,20.00000000444595
16,25.63697790625713,21.78185860141673,20.01001403474453,20.001597798892476,20.00019053121372,20.000018173201056,20.000001450374725,20.000000100023726,20.000000007230938
17,26.22881637290743,21.77575265925782,20.010766593019184,20.001826180536,20.000232217472785,20.00002362387977,20.000002009188847,20.000000147482865,20.00000001136641
18,26.60726761610374,21.772555014274417,20.011511583285767,20.00206492665251,20.00027871934958,20.000030117689107,20.000002719427243,20.0000002117377,20.00000001733565
19,26.705085659023496,21.771205720426906,20.012250020284455,20.002313329491415,20.000330082096013,20.00003774454376,20.00000360588524,20.000000296869928,20.00000002573819
20,26.863997716301867,21.770346985176786,20.012982391334674,20.002570749185338,20.000386330110587,20.000046590671957,20.00000469467909,20.000000407515017,20.00000003730395
21,26.944132237983524,21.77025825652737,20.013708956155767,20.00283659732554,20.000447469945755,20.000056738283774,20.00000601306317,20.00000054887016,20.00000005290724
22,26.817118180647867,21.770553891874783,20.014429964127544,20.003110329606898,20.00051349275509,20.000068265339223,20.000007589249435,20.000000726696726,20.000000073580566
23,26.811072776836397,21.770249632237665,20.01514536741513,20.003391437923028,20.00058437634698,20.000081245393346,20.000009452232348,20.00000094731695,20.00000010052713
24,26.818402318305118,21.769927394362526,20.01585503800186,20.00367944192851,20.000660086856954,20.00009574750436,20.00001163162051,20.000001217607064,20.000000135133178
25,26.665439320488815,21.769650750273115,20.01655900286903,20.00397388814281,20.000740580170543,20.000111836188808,20.00001415747647,20.00000154498474,20.000000178978723
26,26.697304405311115,21.768662695615205,20.01725714073052,20.004274348100807,20.00082580321498,20.00012957141763,20.000017060164907,20.00000193739379,20.000000233848027
27,26.697278100236417,21.76784845830548,20.0179493665284,20.004580414823522,20.000915695089247,20.000149008644655,20.000020370210223,20.00000240328518,20.000000301738282
28,26.571669745470558,21.76705447943641,20.018635766630837,20.004891704469685,20.001010188096075,20.000170198862406,20.000024118163537,20.000002951595434,20.00000038486752
29,26.622825531313822,21.76568795864705,20.019316264461793,20.005207854844457,20.001109208715775,20.00019318868192,20.000028334479566,20.00000359172236,20.0000004856812
30,26.673334449760432,21.764593497548844,20.019990845075995,20.005528522336306,20.001212678451452,20.00021802043136,20.000033049402305,20.000004333499305,20.00000060685784
31,26.563253110147002,21.763763123776698,20.02065968634531,20.00585338455221,20.00132051461992,20.000244732271085,20.00003829286112,20.000005187166835,20.000000751313166
32,26.59568035115774,21.762434359418478,20.02132279563682,20.006182139236444,20.00143263112068,20.000273358322318,20.000044094375767,20.000006163344437,20.000000922203128
33,26.64674262318607,21.76128879666794,20.021980164959245,20.006514500066714,20.001548939080294,20.00030392880649,20.000050482969982,20.00000727300005,20.000001122925823
34,26.534069541310544,21.760411048442734,20.02263196157162,20.006850198060874,20.001669347418783,20.000336470192792,20.000057487094978,20.000008527420277,20.000001357122756
35,26.597610374252724,21.759023709261157,20.02327819827326,20.00718898076775,20.001793763394346,20.000371005351155,20.0000651345606,20.00000993817895,20.000001628677865
36,26.62005701619762,21.757967586803773,20.023918903729054,20.007530609066634,20.001922093057885,20.000407553709238,20.000073452474055,20.00001151710626,20.000001941716732
37,26.50929539307498,21.75704274557836,20.024554252368148,20.00787485880636,20.002054241660005,20.00044613141148,20.000082467188008,20.000013276258073,20.00000230060425
38,26.568076688871486,21.755618303797178,20.02518423197114,20.00822151923296,20.00219011403891,20.000486751478547,20.000092204253974,20.000015227885115,20.000002709941498
39,26.621610829062888,21.75450339639235,20.02580887119757,20.00857038990773,20.002329614917812,20.00052942396701,20.000102688384004,20.000017384403122,20.000003174561243
40,26.511917563910174,21.75366760597791,20.02642837475605,20.0089212834165,20.002472649182664,20.000574156126163,20.00011394341766,20.00001975836335,20.00000369952363
41,26.542848464494057,21.752335688307596,20.027042765621445,20.009274024488036,20.002619122176043,20.00062095255339,20.000125992295523,20.00002236242335,20.000004290110553
42,26.591719332013554,21.751180258985414,20.027652043600483,20.009628446103534,20.002768939904172,20.000669815347294,20.000138857038337,20.0000252093198,20.00000495181905
43,26.477574049043767,21.750282734259144,20.028256378441597,20.009984391273463,20.002922009202734,20.00072074425566,20.00015255873052,20.000028311840993,20.00000569035484
44,26.539215255951262,21.748869246699655,20.02885578325663,20.01034171265252,20.00307823791934,20.00077373682035,20.000167117509363,20.00003168280125,20.000006511624633
45,26.560359062660666,21.747778670051275,20.029450285405574,20.01070026978266,20.00323753503983,20.000828788516912,20.000182552557362,20.000035335016037,20.00000742172824
46,26.44899642393085,21.746814005572503,20.03004005650382,20.01105993114902,20.003399810800374,20.000885892889187,20.000198882099824,20.00003928127785,20.00000842695073
47,26.50731554922595,21.74534775236623,20.030625081427274,20.01142057301388,20.00356497681082,20.0009450416797,20.00021612340481,20.000043534334395,20.00000953375303
48,26.56045086414457,21.74418971026421,20.031205385520195,20.01178207672467,20.00373294611461,20.001006224954608,20.000234292787013,20.00004810686653,20.000010748763543
49,26.45125654284857,21.743309760464115,20.03178116924289,20.012144331770173,20.00390363325448,20.001069431222618,20.000253405614217,20.00005301146848,20.000012078768407
50,26.48198435367732,21.741936890738202,20.032352451346526,20.01250723522378,20.004076954376217,20.001134647550202,20.000273476316636,20.000058260628578,20.00001353070246
51,26.530920367926,21.740740324622152,20.03291922674316,20.012870688157363,20.004252827265418,20.001201859671482,20.000294518398277,20.0000638667118,20.000015111639414
52,26.417135145945565,21.739802728138102,20.03348165906425,20.01323459767866,20.00443117136183,20.00127105209333,20.00031654445064,20.000069841942945,20.00001682878201
53,26.478985216336127,21.738351588075375,20.03403975526186,20.01359887679638,20.004611907805042,20.001342208194387,20.000339566168122,20.000076198391298,20.00001868945253
54,26.500060107568004,21.737225004091556,20.03459353613283,20.013963441906867,20.004794959439437,20.00141531032,20.000363594364842,20.000082947956344,20.000020701082576
55,26.389318207770543,21.7362246216245,20.035143165801628,20.014328215060914,20.00498025081788,20.001490339871395,20.000388638993286,20.000090102354477,20.00002287120344
56,26.44732193250809,21.73472617457628,20.035688621705276,20.014693122999688,20.00516770822844,20.001567277391246,20.000414709163465,20.000097673107007,20.000025207436295
57,26.500420131567353,21.7335349684804,20.03622992116169,20.01505809465459,20.005357259667676,20.00164610264369,20.000441813163775,20.000105671529354,20.000027717482453
58,26.391457221455312,21.732622203651545,20.036767255645543,20.01542306436562,20.00554883483028,20.00172679468983,20.000469958481972,20.00011410872071,20.000030409113492
59,26.422379144379533,21.73121811766316,20.037300635313386,20.015787971489544,20.005742365143647,20.00180933196009,20.00049915182774,20.00012299555533,20.000033290162264
60,26.471169860887244,21.72999171882725,20.037830046574072,20.016152756982365,20.005937783745594,20.001893692321744,20.00052939915463,20.000132342674362,20.000036368512895
61,26.357963510896695,21.72902403727869,20.038355644038006,20.01651736557949,20.006135025444507,20.001979853143723,20.000560705683256,20.000142160478788,20.000039652091914
62,26.419354760521514,21.727545972868143,20.038877425974192,20.016881745797605,20.006334026719287,20.002067791356012,20.0005930759246,20.000152459123115,20.000043148859334
63,26.440364675670708,21.726390663533152,20.039395404116135,20.01724584754902,20.00653472568257,20.00215748350638,20.000626513703423,20.000163248509807,20.00004686679938
64,26.329826527977502,21.725361638989398,20.039909732827937,20.017609624512318,20.006737062049467,20.00224890581285,20.00066102218159,20.000174538284853,20.00005081391248
65,26.388109176960143,21.72383589308953,20.040420380519663,20.017973033281805,20.006940977131762,20.002342034213598,20.000696603881863,20.000186337833952,20.00005499820645
66,26.441046363745386,21.722619055494988,20.040927355883923,20.018336030989644,20.007146413785108,20.00243684441307,20.000733260711115,20.000198656279053,20.00005942768837
67,26.33264952873867,21.72168021481872,20.041430841429815,20.0186985786209,20.007353316374747,20.002533311924992,20.000770993983622,20.00021150247585,20.000064110357073
68,26.36303422603993,21.720253042411855,20.04193083872633,20.01906064071312,20.007561630791315,20.002631412112805,20.000809804444316,20.000224885012244,20.000069054195023
69,26.411745314907478,21.719001281631904,20.04242732527439,20.01942218202248,20.007771304411108,20.00273112022819,20.000849692291126,20.000238812206703,20.000074267161438
70,26.298737455881962,21.718008159342276,20.042920446190465,20.019783169768743,20.00798228604276,20.00283241144666,20.000890657198056,20.000253292107686,20.000079757184608
71,26.360481595548208,21.716505885348056,20.043410191157193,20.020143573715075,20.008194525914178,20.002935260900244,20.00093269833701,20.00026833249342,20.00008553215571
72,26.381350808127763,21.715328300102783,20.04389656390049,20.020503363874013,20.008407975627392,20.00303964370812,20.000975814399453,20.000283940871952,20.00009159992169
73,26.271390804464602,21.714276565909813,20.04437971053278,20.02086251294628,20.00862258811901,20.003145535004478,20.00102000361818,20.000300124482294,20.00009796827942
74,26.329039092916105,21.712731073490602,20.044859591581485,20.02122099552929,20.008838317649406,20.003252909965,20.00106526378761,20.000316890295267,20.000104644969497
75,26.381871667136238,21.7114916748003,20.04533620746122,20.02157878579419,20.009055119745597,20.003361743831192,20.0011115922847,20.00033424501487,20.000111637670443
76,26.273644596888346,21.710530007359466,20.04580973182101,20.021935860836265,20.009272951163894,20.003472011931933,20.001158986088797,20.00035219508061,20.000118953993365
77,26.304463992879505,21.709081039982834,20.046280158387162,20.022292200429888,20.009491769903434,20.003583689704215,20.001207441800716,20.00037074666932,20.000126601476836
78,26.353039315044555,21.707809745334657,20.04674745753954,20.02264778376673,20.009711535165536,20.003696752712926,20.00125695566203,20.000389905697716,20.000134587581897
79,26.240629039267503,21.70679661564361,20.047211767085628,20.02300259174956,20.009932207301404,20.003811176668876,20.001307523573473,20.000409677825473,20.000142919687107
80,26.30163828831695,21.7052773281265,20.04767306971712,20.02335660711151,20.010153747800075,20.00392693744368,20.001359141112516,20.000430068457774,20.000151605084852
81,26.32240147551761,21.704079380211112,20.0481313616732,20.02370981215546,20.01037611924545,20.004044011085853,20.00141180355081,20.00045108274901,20.000160650976454
82,26.212598334073675,21.703006961768438,20.048586780984465,20.024062191208145,20.010599285278715,20.00416237383297,20.001465505871238,20.000472725606073,20.000170064468875
83,26.27077253697678,21.701441708905918,20.04903928121462,20.024413729870332,20.010823210590274,20.004282002124512,20.00152024278401,20.000495001691775,20.000179852570795
84,26.323455610442863,21.70018519714563,20.04948885663606,20.024764412753143,20.011047860865688,20.00440287261216,20.00157600874229,20.000517915428873,20.000190022189145
85,26.215813040669047,21.699205828061622,20.049935674564324,20.02511422686473,20.011273202752477,20.004524962169626,20.001632797957484,20.000541471004,20.000200580126148
86,26.245818747869464,21.697742043950257,20.050379722593675,20.02546316138961,20.01149920387843,20.0046482479014,20.00169060441408,20.000565672371522,20.00021153307614
87,26.294272992614765,21.696452167214602,20.050820964401623,20.025811204444494,20.011725832815955,20.004772707151915,20.001749421883687,20.000590523258268,20.000222887623295
88,26.182014607511462,21.69542002682215,20.051259530491052,20.026158345375677,20.01195305903309,20.004898317511902,20.00180924393851,20.000616027166984,20.000234650238554
89,26.243624488208752,21.693882595611285,20.051695397438152,20.02650457490961,20.012180852886445,20.005025056825616,20.001870063964702,20.000642187381118,20.00024682727775
90,26.26425990915027,21.69266947226413,20.052128556274056,20.026849882944475,20.012409185583238,20.005152903196063,20.001931875175273,20.000669006969474,20.00025942497939
91,26.155055252596696,21.6915813554416,20.052559139645382,20.027194261032832,20.01263802914889,20.005281834989376,20.00199467062174,20.000696488790027,20.000272449462727
92,26.21232125851361,21.6900033175275,20.052987095854178,20.02753770164645,20.01286735642509,20.00541183083982,20.002058443206238,20.000724635494862,20.000285906725935
93,26.264860970610073,21.68872977189676,20.05341241320326,20.02788019591833,20.01309714102092,20.005542869652345,20.002123185692767,20.000753449534557,20.000299802645088
94,26.15734437977892,21.687732806993495,20.053835252385227,20.028221737023046,20.01332735728488,20.00567493060555,20.002188890717548,20.00078293316278,20.000314142972172
95,26.187273908653992,21.686252146519166,20.054255595621896,20.028562319980495,20.013557980327505,20.005807993153894,20.0022555508001,20.000813088440793,20.000328933334288
96,26.23636170845151,21.684945146196583,20.054673401415357,20.02890193844746,20.0137889859908,20.005942037030536,20.00232315835217,20.000843917241923,20.000344179232627
97,26.12472344477618,21.683898988587543,20.055088795754727,20.02924058704059,20.014020350805026,20.00607704224865,20.002391705688296,20.00087542125607,20.000359886041394
98,26.185477955603176,21.682350526560185,20.055501751551333,20.02957826151976,20.01425205198757,20.00621298910255,20.00246118503395,20.000907601994413,20.00037605900735
99,26.205970804834124,21.681122342801814,20.055912254676855,20.029914956578864,20.014484067410365,20.00634985816839,20.00253158853502,20.0009404607938,20.000392703249133
100,26.096881394820855,21.680018573601444,20.056320431926338,20.03025066830338,20.01471637557347,20.00648763030449,20.00260290826543,20.00097399882111,20.000409823756854
101,26.15404458741,21.678425519218308,20.056726226915316,20.030585393452384,20.01494895560637,20.00662628665077,20.00267513623578,20.001008217077867,20.000427425391877
102,26.20726497543302,21.677136553110472,20.05712962341272,20.03091912723096,20.015181787224833,20.00676580862887,20.002748264400452,20.00104311640439,20.000445512886245
103,26.10032767474928,21.676127468430934,20.057530778285354,20.031251866691207,20.015414850707657,20.006906177940323,20.002822284664717,20.00107869748416,20.00046409084331
